Origil raw file me,Converted file me,Re-annotated raw file me (userme_date_PI_Country_sampletag),NumReplicates,Organism,In Vivo or In vitro Process,Tissue type,Cell type,Culture conditions,Disease state,Comments,MHC class I or II,MHC Allele,PMID,SYSMHCID,Peptide,isolation method,antibody,"sample amount (cell number, weight of tissue)",fraction of sample measured,mass spectrometer,LC system,iRT peptides ,Acquisition mode,Fragmentation method,Gradient ,Gradient lenght (min),Flow rate,Column,Statiory Phase,Gradient details
SYSMHC00003_130513_SKUG_Buffy82_W_XpXXg_20_Rep_3_msms7.RAW,SYSMHC00003_130513_SKUG_Buffy82_W_XpXXg_20_Rep_3_msms7_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy82,3,Human,In vivo,Blood,PBMC,,,,class I,"A01,B08,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy82_W_XpXXg_20_Rep_4_msms8.RAW,SYSMHC00003_130513_SKUG_Buffy82_W_XpXXg_20_Rep_4_msms8_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy82,4,Human,In vivo,Blood,PBMC,,,,class I,"A01,B08,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy82_W_XpXXg_20_Rep_5_msms9.RAW,SYSMHC00003_130513_SKUG_Buffy82_W_XpXXg_20_Rep_5_msms9_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy82,5,Human,In vivo,Blood,PBMC,,,,class I,"A01,B08,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_1_msms40.RAW,SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_1_msms40_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy88,1,Human,In vivo,Blood,PBMC,,,,class I,"A01,A26,B61,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_2_msms41.RAW,SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_2_msms41_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy88,2,Human,In vivo,Blood,PBMC,,,,class I,"A01,A26,B61,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_3_msms42.RAW,SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_3_msms42_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy88,3,Human,In vivo,Blood,PBMC,,,,class I,"A01,A26,B61,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_4_msms43.RAW,SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_4_msms43_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy88,4,Human,In vivo,Blood,PBMC,,,,class I,"A01,A26,B61,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_5_msms44.RAW,SYSMHC00003_130513_SKUG_Buffy88_W_XpXXg_20_Rep_5_msms44_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy88,5,Human,In vivo,Blood,PBMC,,,,class I,"A01,A26,B61,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_1_msms19.RAW,SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_1_msms19_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy92,1,Human,In vivo,Blood,PBMC,,,,class I,"A02,A11,B44,B55",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_2_msms20.RAW,SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_2_msms20_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy92,2,Human,In vivo,Blood,PBMC,,,,class I,"A02,A11,B44,B55",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_3_msms21.RAW,SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_3_msms21_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy92,3,Human,In vivo,Blood,PBMC,,,,class I,"A02,A11,B44,B55",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_4_msms22.RAW,SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_4_msms22_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy92,4,Human,In vivo,Blood,PBMC,,,,class I,"A02,A11,B44,B55",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_5_msms23.RAW,SYSMHC00003_130513_SKUG_Buffy92_W_XpXXg_20_Rep_5_msms23_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy92,5,Human,In vivo,Blood,PBMC,,,,class I,"A02,A11,B44,B55",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_1_msms33.RAW,SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_1_msms33_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy95,1,Human,In vivo,Blood,PBMC,,,,class I,"A02,A24,B57,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_2_msms34.RAW,SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_2_msms34_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy95,2,Human,In vivo,Blood,PBMC,,,,class I,"A02,A24,B57,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_3_msms35.RAW,SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_3_msms35_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy95,3,Human,In vivo,Blood,PBMC,,,,class I,"A02,A24,B57,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_4_msms36.RAW,SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_4_msms36_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy95,4,Human,In vivo,Blood,PBMC,,,,class I,"A02,A24,B57,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_5_msms37.RAW,SYSMHC00003_130513_SKUG_Buffy95_W_XpXXg_20_Rep_5_msms37_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy95,5,Human,In vivo,Blood,PBMC,,,,class I,"A02,A24,B57,B62",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130712_AX_Buffy102_W_20_Rep_1_msms1.RAW,SYSMHC00003_130712_AX_Buffy102_W_20_Rep_1_msms1_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy102,1,Human,In vivo,Blood,PBMC,,,,class I,"A03,A26,B51,B51",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130712_AX_Buffy102_W_20_Rep_2_msms2.RAW,SYSMHC00003_130712_AX_Buffy102_W_20_Rep_2_msms2_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy102,2,Human,In vivo,Blood,PBMC,,,,class I,"A03,A26,B51,B51",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130712_AX_Buffy102_W_20_Rep_3_msms3.RAW,SYSMHC00003_130712_AX_Buffy102_W_20_Rep_3_msms3_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy102,3,Human,In vivo,Blood,PBMC,,,,class I,"A03,A26,B51,B51",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130712_AX_Buffy102_W_20_Rep_4_msms4.RAW,SYSMHC00003_130712_AX_Buffy102_W_20_Rep_4_msms4_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy102,4,Human,In vivo,Blood,PBMC,,,,class I,"A03,A26,B51,B51",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00003_130712_AX_Buffy102_W_20_Rep_5_msms5.RAW,SYSMHC00003_130712_AX_Buffy102_W_20_Rep_5_msms5_c.mzXML,SYSMHC00003_Kowalewskid_160817_Rammensee_Germany_PBMC_Buffy102,5,Human,In vivo,Blood,PBMC,,,,class I,"A03,A26,B51,B51",not published,SYSMHC00003,native,Immunoaffinity,,,25%,Orbitrap XL,Ultimate3000 RSLCno,no,DDA,,2-32% ACN,120,,,,
SYSMHC00004_carone_20150801_QEp7_MiBa_SA_iRT_HLA_I_JY_1.raw,SYSMHC00004_carone_20150801_QEp7_MiBa_SA_iRT_HLA_I_JY_1.mzXML,SYSMHC00004_bassanim_160817_Mann_Germany_JY,1,Human,In vitro,Blood,JY,suspension,,EBV transformed,class I,"A0201,B0702,C0702",not published,SYSMHC00004,native,Immunoaffinity,,,25%,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",yes,DDA,,2-30% ACN,90,,,,
SYSMHC00004_carone_20150801_QEp7_MiBa_SA_iRT_HLA_I_JY_2.raw,SYSMHC00004_carone_20150801_QEp7_MiBa_SA_iRT_HLA_I_JY_2.mzXML,SYSMHC00004_bassanim_160817_Mann_Germany_JY,2,Human,In vitro,Blood,JY,suspension,,EBV transformed,class I,"A0201,B0702,C0702",not published,SYSMHC00004,native,Immunoaffinity,,,25%,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",yes,DDA,,2-30% ACN,90,,,,
SYSMHC00004_carone_20150801_QEp7_MiBa_SA_iRT_HLA_I_JY_3.raw,SYSMHC00004_carone_20150801_QEp7_MiBa_SA_iRT_HLA_I_JY_3.mzXML,SYSMHC00004_bassanim_160817_Mann_Germany_JY,3,Human,In vitro,Blood,JY,suspension,,EBV transformed,class I,"A0201,B0702,C0702",not published,SYSMHC00004,native,Immunoaffinity,,,25%,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",yes,DDA,,2-30% ACN,90,,,,
SYSMHC00004_carone_20150802_QEp7_MiBa_SA_iRT_HLA_I_Fib_1.raw,SYSMHC00004_carone_20150802_QEp7_MiBa_SA_iRT_HLA_I_Fib_1.mzXML,SYSMHC00004_bassanim_160817_Mann_Germany_Fib,1,Human,In vitro,,Fibroblast,adherent,,,class I,"A0301,A2301,B0801,B1518,C0702,C0704",not published,SYSMHC00004,native,Immunoaffinity,,,25%,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",yes,DDA,,2-30% ACN,90,,,,
SYSMHC00004_carone_20150802_QEp7_MiBa_SA_iRT_HLA_I_Fib_2.raw,SYSMHC00004_carone_20150802_QEp7_MiBa_SA_iRT_HLA_I_Fib_2.mzXML,SYSMHC00004_bassanim_160817_Mann_Germany_Fib,2,Human,In vitro,,Fibroblast,adherent,,,class I,"A0301,A2301,B0801,B1518,C0702,C0704",not published,SYSMHC00004,native,Immunoaffinity,,,25%,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",yes,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120321_EXQ1_MiBa_SA_HCC1143_1.raw,SYSMHC00005_20120321_EXQ1_MiBa_SA_HCC1143_1_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCC1143,1,Human,In vitro,Breast,HCC1143,adherent,,Basal like breast cancer,class I,"A3101,B3508,B3701,C0401,C0602",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120321_EXQ1_MiBa_SA_HCC1143_2.raw,SYSMHC00005_20120321_EXQ1_MiBa_SA_HCC1143_2_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCC1143,2,Human,In vitro,Breast,HCC1143,adherent,,Basal like breast cancer,class I,"A3101,B3508,B3701,C0401,C0602",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120321_EXQ1_MiBa_SA_HCC1937_1.raw,SYSMHC00005_20120321_EXQ1_MiBa_SA_HCC1937_1_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCC1937,1,Human,In vitro,Breast,HCC1937,adherent,,Basal like breast cancer,class I,"A2301,A2402,B0702,B4001,C0304,C0702",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120321_EXQ1_MiBa_SA_HCC1937_2.raw,SYSMHC00005_20120321_EXQ1_MiBa_SA_HCC1937_2_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCC1937,2,Human,In vitro,Breast,HCC1937,adherent,,Basal like breast cancer,class I,"A2301,A2402,B0702,B4001,C0304,C0702",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120322_EXQ1_MiBa_SA_HCC1143_1_A.raw,SYSMHC00005_20120322_EXQ1_MiBa_SA_HCC1143_1_A_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCC1143,3,Human,In vitro,Breast,HCC1143,adherent,,Basal like breast cancer,class I,"A3101,B3508,B3701,C0401,C0602",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120322_EXQ1_MiBa_SA_HCC1937_1_A.raw,SYSMHC00005_20120322_EXQ1_MiBa_SA_HCC1937_1_A_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCC1937,3,Human,In vitro,Breast,HCC1937,adherent,,Basal like breast cancer,class I,"A2301,A2402,B0702,B4001,C0304,C0702",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120322_EXQ1_MiBa_SA_HCC1937_2_A.raw,SYSMHC00005_20120322_EXQ1_MiBa_SA_HCC1937_2_A_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCC1937,4,Human,In vitro,Breast,HCC1937,adherent,,Basal like breast cancer,class I,"A2301,A2402,B0702,B4001,C0304,C0702",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120403_EXQ1_MiBa_SA_JY_mHLA_19.raw,SYSMHC00005_20120403_EXQ1_MiBa_SA_JY_mHLA_19_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_JY,1,Human,In vitro,Blood,JY,suspension,,EBV transformed,class I,"A0201,B0702,C0702",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120411_EXQ1_MiBa_SA_JY_mHLA_15-10-250.raw,SYSMHC00005_20120411_EXQ1_MiBa_SA_JY_mHLA_15-10-250_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_JY,3,Human,In vitro,Blood,JY,suspension,,EBV transformed,class I,"A0201,B0702,C0702",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120411_EXQ1_MiBa_SA_JY_mHLA_5_15-10-250.raw,SYSMHC00005_20120411_EXQ1_MiBa_SA_JY_mHLA_5_15-10-250_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_JY,2,Human,In vitro,Blood,JY,suspension,,EBV transformed,class I,"A0201,B0702,C0702",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120515_EXQ3_MiBa_SA_HCT116_mHLA-1.raw,SYSMHC00005_20120515_EXQ3_MiBa_SA_HCT116_mHLA-1_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCT116,1,Human,In vitro,Colon,HCT116,adherent,,Colon carcinoma,class I,"A0101,A0201,B4501,B1801,C0501,C0701",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120518_EXQ0_MiBa_SA_HCT116_mHLA-2.raw,SYSMHC00005_20120518_EXQ0_MiBa_SA_HCT116_mHLA-2_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCT116,2,Human,In vitro,Colon,HCT116,adherent,,Colon carcinoma,class I,"A0101,A0201,B4501,B1801,C0501,C0701",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120617_EXQ0_MiBa_SA_HCT116_1_mHLA_2hr.raw,SYSMHC00005_20120617_EXQ0_MiBa_SA_HCT116_1_mHLA_2hr_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCT116,3,Human,In vitro,Colon,HCT116,adherent,,Colon carcinoma,class I,"A0101,A0201,B4501,B1801,C0501,C0701",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120619_EXQ6_MiBa_SA_HCT116_2_mHLA_2hr.raw,SYSMHC00005_20120619_EXQ6_MiBa_SA_HCT116_2_mHLA_2hr_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_HCT116,4,Human,In vitro,Colon,HCT116,adherent,,Colon carcinoma,class I,"A0101,A0201,B4501,B1801,C0501,C0701",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-RT_mHLA-1.raw,SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-RT_mHLA-1_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_SupB15-RT,1,Human,In vitro,Blood,SupB15-RT,suspension,,B-cell leukemia,class I,"A03,A11,B51,B52,C1204,C1402",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-RT_mHLA-3.raw,SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-RT_mHLA-3_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_SupB15-RT,2,Human,In vitro,Blood,SupB15-RT,suspension,,B-cell leukemia,class I,"A03,A11,B51,B52,C1204,C1402",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-RT_mHLA-4.raw,SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-RT_mHLA-4_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_SupB15-RT,3,Human,In vitro,Blood,SupB15-RT,suspension,,B-cell leukemia,class I,"A03,A11,B51,B52,C1204,C1402",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-RT_mHLA-5.raw,SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-RT_mHLA-5_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_SupB15-RT,4,Human,In vitro,Blood,SupB15-RT,suspension,,B-cell leukemia,class I,"A03,A11,B51,B52,C1204,C1402",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-WT_mHLA-2.raw,SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-WT_mHLA-2_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_SupB15-WT,1,Human,In vitro,Blood,SupB15-WT,suspension,,B-cell leukemia,class I,"A03,A11,B51,B52,C1204,C1402",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-WT_mHLA-3.raw,SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-WT_mHLA-3_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_SupB15-WT,2,Human,In vitro,Blood,SupB15-WT,suspension,,B-cell leukemia,class I,"A03,A11,B51,B52,C1204,C1402",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-WT_mHLA-4.raw,SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-WT_mHLA-4_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_SupB15-WT,3,Human,In vitro,Blood,SupB15-WT,suspension,,B-cell leukemia,class I,"A03,A11,B51,B52,C1204,C1402",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-WT_mHLA-5.raw,SYSMHC00005_20120726_EXQ1_MiBa_SA_SupB15-WT_mHLA-5_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_SupB15-WT,4,Human,In vitro,Blood,SupB15-WT,suspension,,B-cell leukemia,class I,"A03,A11,B51,B52,C1204,C1402",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20121117_EXQ2_MiBa_SA_mHLA_Fib_1.raw,SYSMHC00005_20121117_EXQ2_MiBa_SA_mHLA_Fib_1_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_Fib,2,Human,In vitro,,Fibroblast,adherent,,,class I,"A0301,A2301,B0801,B1518,C0702,C0704",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20121117_EXQ2_MiBa_SA_mHLA_Fib_2.raw,SYSMHC00005_20121117_EXQ2_MiBa_SA_mHLA_Fib_2_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_Fib,3,Human,In vitro,,Fibroblast,adherent,,,class I,"A0301,A2301,B0801,B1518,C0702,C0704",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20130504_EXQ3_MiBa_SA_Fib-1.raw,SYSMHC00005_20130504_EXQ3_MiBa_SA_Fib-1_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_Fib,4,Human,In vitro,,Fibroblast,adherent,,,class I,"A0301,A2301,B0801,B1518,C0702,C0704",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00005_20130504_EXQ3_MiBa_SA_Fib-2.raw,SYSMHC00005_20130504_EXQ3_MiBa_SA_Fib-2_c.mzXML,SYSMHC00005_bassanim_160817_Mann_Germany_Fib,1,Human,In vitro,,Fibroblast,adherent,,,class I,"A0301,A2301,B0801,B1518,C0702,C0704",25576301,SYSMHC00005,native,Immunoaffinity,,,,Q-Exactive,"no-LC, Proxeon Biosystems, Thermo",no,DDA,,2-30% ACN,90,,,,
SYSMHC00006_s291587.RAW,SYSMHC00006_s291587_c.mzXML,SYSMHC00006_hassanc_160817_vanveelen_netherlands_HHC_IEF,1,Human,In vitro,Blood,HHC,suspension,,HHC IEF,class I,"A0201,B0702,B4402,C0501,C0702",23481700,SYSMHC00006,native,Immunoaffinity,,2.00E+10,,LTQ-FT,Agilent 1100 plus flowsplitter,no,DDA,,0-30%B,120,50 um id 15 cm,Dr Maisch reprosil C18-AQ 3 um,A= 95/3/0.1 water/acetonitrile/formic acid,
